Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,N/A,MEMCPY_ASYNC,40,4251,2.320,1764309638929750.530	,1764309638929752.850	
4,aes_cipher_kernel_npu,AI_CORE,40,4252,1.980,1764309638929766.830	,1764309638929768.810	
4,N/A,MEMCPY_ASYNC,40,4253,0.560,1764309638929779.210	,1764309638929779.770	
4,N/A,MEMCPY_ASYNC,40,4254,2.240,1764309638929786.450	,1764309638929788.690	
4,N/A,EVENT_RECORD,40,4255,0.020,1764309638929803.310	,1764309638929803.330	
4,N/A,MEMCPY_ASYNC,40,4256,2.700,1764309638980213.170	,1764309638980215.870	
4,aes_cipher_kernel_npu,AI_CORE,40,4257,1.980,1764309638980216.570	,1764309638980218.550	
4,N/A,MEMCPY_ASYNC,40,4258,0.540,1764309638980225.650	,1764309638980226.190	
4,N/A,MEMCPY_ASYNC,40,4259,2.400,1764309638980240.750	,1764309638980243.150	
4,N/A,EVENT_RECORD,40,4260,0.000,1764309638980246.830	,1764309638980246.830	
4,N/A,MEMCPY_ASYNC,40,4261,2.440,1764309639030596.370	,1764309639030598.810	
4,aes_cipher_kernel_npu,AI_CORE,40,4262,1.980,1764309639030599.510	,1764309639030601.490	
4,N/A,MEMCPY_ASYNC,40,4263,0.580,1764309639030619.150	,1764309639030619.730	
4,N/A,MEMCPY_ASYNC,40,4264,2.420,1764309639030636.090	,1764309639030638.510	
4,N/A,EVENT_RECORD,40,4265,0.020,1764309639030663.390	,1764309639030663.410	
4,N/A,MEMCPY_ASYNC,40,4266,2.200,1764309639081099.710	,1764309639081101.910	
4,aes_cipher_kernel_npu,AI_CORE,40,4267,2.080,1764309639081121.630	,1764309639081123.710	
4,N/A,MEMCPY_ASYNC,40,4268,0.640,1764309639081124.790	,1764309639081125.430	
4,N/A,MEMCPY_ASYNC,40,4269,2.480,1764309639081145.110	,1764309639081147.590	
4,N/A,EVENT_RECORD,40,4270,0.020,1764309639081149.670	,1764309639081149.690	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26810,8.760,1764309639131241.950	,1764309639131250.710	
4,N/A,MEMCPY_ASYNC,40,4271,2.640,1764309639131770.050	,1764309639131772.690	
4,aes_cipher_kernel_npu,AI_CORE,40,4272,3.000,1764309639131773.410	,1764309639131776.410	
4,N/A,MEMCPY_ASYNC,40,4273,0.620,1764309639131776.430	,1764309639131777.050	
4,N/A,MEMCPY_ASYNC,40,4274,2.300,1764309639131789.350	,1764309639131791.650	
4,N/A,EVENT_RECORD,40,4275,0.000,1764309639131795.630	,1764309639131795.630	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26811,1.380,1764309639181818.530	,1764309639181819.910	
4,N/A,MEMCPY_ASYNC,23,26812,0.540,1764309639181845.730	,1764309639181846.270	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26813,1.560,1764309639181855.390	,1764309639181856.950	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,26814,1.480,1764309639181873.270	,1764309639181874.750	
4,aclnnEmbedding_GatherV2AiCore_GatherV2,AI_VECTOR_CORE,23,26815,8.600,1764309639181881.150	,1764309639181889.750	
4,RmsNorm,AI_VECTOR_CORE,23,26816,6.660,1764309639181898.070	,1764309639181904.730	
4,trans_TransData_1,AI_VECTOR_CORE,23,26817,15.180,1764309639181964.790	,1764309639181979.970	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26818,433.380,1764309639182003.750	,1764309639182437.130	
4,rope_custom_true_half,AI_CORE,23,26819,4.520,1764309639182437.170	,1764309639182441.690	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26820,2.900,1764309639182441.710	,1764309639182444.610	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26821,581.360,1764309639182483.610	,1764309639183064.970	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26821,579.440,1764309639182484.850	,1764309639183064.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26822,15.100,1764309639183064.990	,1764309639183080.090	
4,AddRmsNorm,AI_VECTOR_CORE,23,26823,2.260,1764309639183080.110	,1764309639183082.370	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26824,23.140,1764309639183082.410	,1764309639183105.550	
4,SwiGlu,AI_VECTOR_CORE,23,26825,4.420,1764309639183105.570	,1764309639183109.990	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26826,614.500,1764309639183110.030	,1764309639183724.530	
4,AddRmsNorm,AI_VECTOR_CORE,23,26827,2.080,1764309639183724.550	,1764309639183726.630	
4,trans_TransData_1,AI_VECTOR_CORE,23,26828,11.880,1764309639183726.650	,1764309639183738.530	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26829,8.800,1764309639183738.550	,1764309639183747.350	
4,rope_custom_true_half,AI_CORE,23,26830,6.220,1764309639183747.370	,1764309639183753.590	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26831,2.940,1764309639183753.630	,1764309639183756.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26832,603.040,1764309639183756.590	,1764309639184359.630	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26832,600.700,1764309639183757.790	,1764309639184358.490	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26833,13.220,1764309639184359.650	,1764309639184372.870	
4,AddRmsNorm,AI_VECTOR_CORE,23,26834,2.120,1764309639184372.890	,1764309639184375.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26835,627.160,1764309639184375.030	,1764309639185002.190	
4,SwiGlu,AI_VECTOR_CORE,23,26836,3.320,1764309639185002.210	,1764309639185005.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26837,617.240,1764309639185005.550	,1764309639185622.790	
4,AddRmsNorm,AI_VECTOR_CORE,23,26838,1.960,1764309639185622.810	,1764309639185624.770	
4,trans_TransData_1,AI_VECTOR_CORE,23,26839,11.600,1764309639185624.790	,1764309639185636.390	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26840,609.300,1764309639185636.410	,1764309639186245.710	
4,rope_custom_true_half,AI_CORE,23,26841,4.560,1764309639186245.730	,1764309639186250.290	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26842,2.340,1764309639186250.310	,1764309639186252.650	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26843,18.720,1764309639186252.670	,1764309639186271.390	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26843,16.900,1764309639186253.850	,1764309639186270.750	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26844,596.540,1764309639186271.410	,1764309639186867.950	
4,AddRmsNorm,AI_VECTOR_CORE,23,26845,2.420,1764309639186867.970	,1764309639186870.390	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26846,27.700,1764309639186870.410	,1764309639186898.110	
4,SwiGlu,AI_VECTOR_CORE,23,26847,4.460,1764309639186898.130	,1764309639186902.590	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26848,589.140,1764309639186902.610	,1764309639187491.750	
4,AddRmsNorm,AI_VECTOR_CORE,23,26849,1.900,1764309639187491.790	,1764309639187493.690	
4,trans_TransData_1,AI_VECTOR_CORE,23,26850,11.820,1764309639187493.710	,1764309639187505.530	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26851,587.640,1764309639187505.570	,1764309639188093.210	
4,rope_custom_true_half,AI_CORE,23,26852,4.520,1764309639188093.230	,1764309639188097.750	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26853,2.280,1764309639188097.770	,1764309639188100.050	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26854,17.740,1764309639188100.090	,1764309639188117.830	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26854,15.180,1764309639188101.510	,1764309639188116.690	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26855,582.800,1764309639188117.850	,1764309639188700.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,26856,2.520,1764309639188700.690	,1764309639188703.210	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26857,26.060,1764309639188703.230	,1764309639188729.290	
4,SwiGlu,AI_VECTOR_CORE,23,26858,4.000,1764309639188729.330	,1764309639188733.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26859,567.940,1764309639188733.350	,1764309639189301.290	
4,AddRmsNorm,AI_VECTOR_CORE,23,26860,2.840,1764309639189301.310	,1764309639189304.150	
4,trans_TransData_1,AI_VECTOR_CORE,23,26861,9.800,1764309639189304.170	,1764309639189313.970	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26862,560.940,1764309639189313.990	,1764309639189874.930	
4,rope_custom_true_half,AI_CORE,23,26863,4.640,1764309639189874.950	,1764309639189879.590	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26864,2.900,1764309639189879.610	,1764309639189882.510	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26865,19.080,1764309639189882.530	,1764309639189901.610	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26865,17.160,1764309639189883.450	,1764309639189900.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26866,567.420,1764309639189901.630	,1764309639190469.050	
4,AddRmsNorm,AI_VECTOR_CORE,23,26867,1.920,1764309639190469.070	,1764309639190470.990	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26868,24.760,1764309639190471.010	,1764309639190495.770	
4,SwiGlu,AI_VECTOR_CORE,23,26869,6.060,1764309639190495.790	,1764309639190501.850	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26870,587.640,1764309639190501.870	,1764309639191089.510	
4,AddRmsNorm,AI_VECTOR_CORE,23,26871,2.680,1764309639191089.550	,1764309639191092.230	
4,trans_TransData_1,AI_VECTOR_CORE,23,26872,11.320,1764309639191092.250	,1764309639191103.570	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26873,8.780,1764309639191103.610	,1764309639191112.390	
4,rope_custom_true_half,AI_CORE,23,26874,4.480,1764309639191112.410	,1764309639191116.890	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26875,2.320,1764309639191116.910	,1764309639191119.230	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26876,583.480,1764309639191119.270	,1764309639191702.750	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26876,581.340,1764309639191120.650	,1764309639191701.990	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26877,12.260,1764309639191702.770	,1764309639191715.030	
4,AddRmsNorm,AI_VECTOR_CORE,23,26878,2.640,1764309639191715.050	,1764309639191717.690	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26879,604.620,1764309639191717.730	,1764309639192322.350	
4,SwiGlu,AI_VECTOR_CORE,23,26880,5.760,1764309639192322.370	,1764309639192328.130	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26881,587.360,1764309639192328.170	,1764309639192915.530	
4,AddRmsNorm,AI_VECTOR_CORE,23,26882,2.060,1764309639192915.570	,1764309639192917.630	
4,trans_TransData_1,AI_VECTOR_CORE,23,26883,11.520,1764309639192917.650	,1764309639192929.170	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26884,584.280,1764309639192929.190	,1764309639193513.470	
4,rope_custom_true_half,AI_CORE,23,26885,4.780,1764309639193513.490	,1764309639193518.270	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26886,2.880,1764309639193518.290	,1764309639193521.170	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26887,19.500,1764309639193521.190	,1764309639193540.690	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26887,17.440,1764309639193522.530	,1764309639193539.970	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26888,589.660,1764309639193540.710	,1764309639194130.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,26889,2.000,1764309639194130.390	,1764309639194132.390	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26890,25.160,1764309639194132.410	,1764309639194157.570	
4,SwiGlu,AI_VECTOR_CORE,23,26891,4.180,1764309639194157.590	,1764309639194161.770	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26892,588.740,1764309639194161.790	,1764309639194750.530	
4,AddRmsNorm,AI_VECTOR_CORE,23,26893,1.980,1764309639194750.550	,1764309639194752.530	
4,trans_TransData_1,AI_VECTOR_CORE,23,26894,11.840,1764309639194752.570	,1764309639194764.410	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26895,9.740,1764309639194764.430	,1764309639194774.170	
4,rope_custom_true_half,AI_CORE,23,26896,4.660,1764309639194774.210	,1764309639194778.870	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26897,2.740,1764309639194778.890	,1764309639194781.630	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26898,583.240,1764309639194781.650	,1764309639195364.890	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26898,580.800,1764309639194783.050	,1764309639195363.850	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26899,15.740,1764309639195364.910	,1764309639195380.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,26900,2.160,1764309639195380.670	,1764309639195382.830	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26901,605.500,1764309639195382.850	,1764309639195988.350	
4,SwiGlu,AI_VECTOR_CORE,23,26902,3.700,1764309639195988.370	,1764309639195992.070	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26903,595.080,1764309639195992.090	,1764309639196587.170	
4,AddRmsNorm,AI_VECTOR_CORE,23,26904,2.480,1764309639196587.190	,1764309639196589.670	
4,trans_TransData_1,AI_VECTOR_CORE,23,26905,11.700,1764309639196589.710	,1764309639196601.410	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26906,603.200,1764309639196601.430	,1764309639197204.630	
4,rope_custom_true_half,AI_CORE,23,26907,4.960,1764309639197204.650	,1764309639197209.610	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26908,2.180,1764309639197209.650	,1764309639197211.830	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26909,612.440,1764309639197211.850	,1764309639197824.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26909,610.060,1764309639197213.250	,1764309639197823.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26910,13.680,1764309639197824.310	,1764309639197837.990	
4,AddRmsNorm,AI_VECTOR_CORE,23,26911,2.480,1764309639197838.010	,1764309639197840.490	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26912,629.360,1764309639197840.510	,1764309639198469.870	
4,SwiGlu,AI_VECTOR_CORE,23,26913,5.000,1764309639198469.890	,1764309639198474.890	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26914,616.480,1764309639198474.910	,1764309639199091.390	
4,AddRmsNorm,AI_VECTOR_CORE,23,26915,2.000,1764309639199091.430	,1764309639199093.430	
4,trans_TransData_1,AI_VECTOR_CORE,23,26916,12.080,1764309639199093.450	,1764309639199105.530	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26917,596.000,1764309639199105.550	,1764309639199701.550	
4,rope_custom_true_half,AI_CORE,23,26918,4.500,1764309639199701.570	,1764309639199706.070	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26919,2.680,1764309639199706.090	,1764309639199708.770	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26920,17.480,1764309639199708.810	,1764309639199726.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26920,15.140,1764309639199709.950	,1764309639199725.090	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26921,10.060,1764309639199726.310	,1764309639199736.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,26922,2.340,1764309639199736.410	,1764309639199738.750	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26923,633.200,1764309639199738.790	,1764309639200371.990	
4,SwiGlu,AI_VECTOR_CORE,23,26924,4.620,1764309639200372.010	,1764309639200376.630	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26925,613.920,1764309639200376.650	,1764309639200990.570	
4,AddRmsNorm,AI_VECTOR_CORE,23,26926,2.020,1764309639200990.610	,1764309639200992.630	
4,trans_TransData_1,AI_VECTOR_CORE,23,26927,12.500,1764309639200992.650	,1764309639201005.150	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26928,598.860,1764309639201005.170	,1764309639201604.030	
4,rope_custom_true_half,AI_CORE,23,26929,4.760,1764309639201604.050	,1764309639201608.810	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26930,2.740,1764309639201608.830	,1764309639201611.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26931,16.600,1764309639201611.590	,1764309639201628.190	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26931,14.500,1764309639201612.470	,1764309639201626.970	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26932,9.780,1764309639201628.210	,1764309639201637.990	
4,AddRmsNorm,AI_VECTOR_CORE,23,26933,2.100,1764309639201638.010	,1764309639201640.110	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26934,631.340,1764309639201640.150	,1764309639202271.490	
4,SwiGlu,AI_VECTOR_CORE,23,26935,4.520,1764309639202271.530	,1764309639202276.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26936,615.120,1764309639202276.070	,1764309639202891.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,26937,2.540,1764309639202891.210	,1764309639202893.750	
4,trans_TransData_1,AI_VECTOR_CORE,23,26938,11.740,1764309639202893.790	,1764309639202905.530	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26939,611.700,1764309639202905.550	,1764309639203517.250	
4,rope_custom_true_half,AI_CORE,23,26940,4.600,1764309639203517.290	,1764309639203521.890	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26941,2.900,1764309639203521.910	,1764309639203524.810	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26942,19.040,1764309639203524.830	,1764309639203543.870	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26942,17.500,1764309639203525.710	,1764309639203543.210	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26943,609.360,1764309639203543.890	,1764309639204153.250	
4,AddRmsNorm,AI_VECTOR_CORE,23,26944,2.300,1764309639204153.270	,1764309639204155.570	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26945,26.980,1764309639204155.590	,1764309639204182.570	
4,SwiGlu,AI_VECTOR_CORE,23,26946,5.440,1764309639204182.590	,1764309639204188.030	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26947,611.280,1764309639204188.050	,1764309639204799.330	
4,AddRmsNorm,AI_VECTOR_CORE,23,26948,1.980,1764309639204799.350	,1764309639204801.330	
4,trans_TransData_1,AI_VECTOR_CORE,23,26949,12.040,1764309639204801.370	,1764309639204813.410	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26950,603.060,1764309639204813.430	,1764309639205416.490	
4,rope_custom_true_half,AI_CORE,23,26951,4.900,1764309639205416.510	,1764309639205421.410	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26952,2.920,1764309639205421.430	,1764309639205424.350	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26953,19.640,1764309639205424.370	,1764309639205444.010	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26953,17.820,1764309639205425.250	,1764309639205443.070	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26954,608.240,1764309639205444.030	,1764309639206052.270	
4,AddRmsNorm,AI_VECTOR_CORE,23,26955,2.080,1764309639206052.290	,1764309639206054.370	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26956,29.440,1764309639206054.390	,1764309639206083.830	
4,SwiGlu,AI_VECTOR_CORE,23,26957,3.760,1764309639206083.850	,1764309639206087.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26958,611.000,1764309639206087.630	,1764309639206698.630	
4,AddRmsNorm,AI_VECTOR_CORE,23,26959,2.100,1764309639206698.650	,1764309639206700.750	
4,trans_TransData_1,AI_VECTOR_CORE,23,26960,11.620,1764309639206700.770	,1764309639206712.390	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26961,8.780,1764309639206712.410	,1764309639206721.190	
4,rope_custom_true_half,AI_CORE,23,26962,5.120,1764309639206721.210	,1764309639206726.330	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26963,2.760,1764309639206726.350	,1764309639206729.110	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26964,604.320,1764309639206729.150	,1764309639207333.470	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26964,602.220,1764309639206730.030	,1764309639207332.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26965,12.060,1764309639207333.490	,1764309639207345.550	
4,AddRmsNorm,AI_VECTOR_CORE,23,26966,2.040,1764309639207345.570	,1764309639207347.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26967,629.280,1764309639207347.630	,1764309639207976.910	
4,SwiGlu,AI_VECTOR_CORE,23,26968,4.380,1764309639207976.930	,1764309639207981.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26969,614.920,1764309639207981.330	,1764309639208596.250	
4,AddRmsNorm,AI_VECTOR_CORE,23,26970,2.040,1764309639208596.270	,1764309639208598.310	
4,trans_TransData_1,AI_VECTOR_CORE,23,26971,11.180,1764309639208598.350	,1764309639208609.530	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26972,609.580,1764309639208609.550	,1764309639209219.130	
4,rope_custom_true_half,AI_CORE,23,26973,4.460,1764309639209219.150	,1764309639209223.610	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26974,2.100,1764309639209223.630	,1764309639209225.730	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26975,19.780,1764309639209225.770	,1764309639209245.550	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26975,17.560,1764309639209226.790	,1764309639209244.350	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26976,613.580,1764309639209245.570	,1764309639209859.150	
4,AddRmsNorm,AI_VECTOR_CORE,23,26977,2.060,1764309639209859.190	,1764309639209861.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26978,26.100,1764309639209861.270	,1764309639209887.370	
4,SwiGlu,AI_VECTOR_CORE,23,26979,4.740,1764309639209887.390	,1764309639209892.130	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26980,616.100,1764309639209892.170	,1764309639210508.270	
4,AddRmsNorm,AI_VECTOR_CORE,23,26981,2.480,1764309639210508.290	,1764309639210510.770	
4,trans_TransData_1,AI_VECTOR_CORE,23,26982,12.440,1764309639210510.790	,1764309639210523.230	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26983,10.600,1764309639210523.250	,1764309639210533.850	
4,rope_custom_true_half,AI_CORE,23,26984,5.840,1764309639210533.870	,1764309639210539.710	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26985,2.300,1764309639210539.730	,1764309639210542.030	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26986,604.580,1764309639210542.050	,1764309639211146.630	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26986,602.520,1764309639210543.070	,1764309639211145.590	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26987,14.880,1764309639211146.670	,1764309639211161.550	
4,AddRmsNorm,AI_VECTOR_CORE,23,26988,2.980,1764309639211161.590	,1764309639211164.570	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26989,625.060,1764309639211164.590	,1764309639211789.650	
4,SwiGlu,AI_VECTOR_CORE,23,26990,4.780,1764309639211789.690	,1764309639211794.470	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26991,613.440,1764309639211794.490	,1764309639212407.930	
